Toss,HH,HT,TH,TT,P(HH),P(HT),P(TH),P(TT)
4249, 1053, 1073, 1035, 1088, 0.247823, 0.25253, 0.243587, 0.25606
4250, 1053, 1073, 1036, 1088, 0.247765, 0.252471, 0.243765, 0.256
4251, 1053, 1074, 1036, 1088, 0.247706, 0.252646, 0.243707, 0.25594
4252, 1054, 1074, 1036, 1088, 0.247883, 0.252587, 0.24365, 0.25588
4253, 1055, 1074, 1036, 1088, 0.24806, 0.252528, 0.243593, 0.255819
4254, 1055, 1074, 1036, 1089, 0.248002, 0.252468, 0.243535, 0.255994
4255, 1055, 1075, 1036, 1089, 0.247944, 0.252644, 0.243478, 0.255934
4256, 1055, 1075, 1037, 1089, 0.247885, 0.252585, 0.243656, 0.255874
4257, 1056, 1075, 1037, 1089, 0.248062, 0.252525, 0.243599, 0.255814
4258, 1056, 1075, 1038, 1089, 0.248004, 0.252466, 0.243776, 0.255754
4259, 1056, 1075, 1038, 1090, 0.247946, 0.252407, 0.243719, 0.255929
4260, 1057, 1075, 1038, 1090, 0.248122, 0.252347, 0.243662, 0.255869
4261, 1057, 1075, 1038, 1091, 0.248064, 0.252288, 0.243605, 0.256043
4262, 1057, 1076, 1038, 1091, 0.248006, 0.252464, 0.243548, 0.255983
4263, 1057, 1077, 1038, 1091, 0.247947, 0.252639, 0.24349, 0.255923
4264, 1057, 1077, 1038, 1092, 0.247889, 0.25258, 0.243433, 0.256098
4265, 1058, 1077, 1038, 1092, 0.248066, 0.252521, 0.243376, 0.256038
4266, 1058, 1078, 1038, 1092, 0.248008, 0.252696, 0.243319, 0.255977
4267, 1058, 1078, 1038, 1093, 0.247949, 0.252637, 0.243262, 0.256152
4268, 1058, 1079, 1038, 1093, 0.247891, 0.252812, 0.243205, 0.256092
4269, 1059, 1079, 1038, 1093, 0.248067, 0.252752, 0.243148, 0.256032
4270, 1059, 1079, 1038, 1094, 0.248009, 0.252693, 0.243091, 0.256206
4271, 1059, 1079, 1039, 1094, 0.247951, 0.252634, 0.243269, 0.256146
4272, 1059, 1080, 1039, 1094, 0.247893, 0.252809, 0.243212, 0.256086
4273, 1060, 1080, 1039, 1094, 0.248069, 0.25275, 0.243155, 0.256026
4274, 1060, 1080, 1039, 1095, 0.248011, 0.252691, 0.243098, 0.2562
4275, 1060, 1080, 1039, 1096, 0.247953, 0.252632, 0.243041, 0.256374
4276, 1060, 1080, 1040, 1096, 0.247895, 0.252572, 0.243218, 0.256314
4277, 1061, 1080, 1040, 1096, 0.248071, 0.252513, 0.243161, 0.256254
4278, 1061, 1080, 1040, 1097, 0.248013, 0.252454, 0.243104, 0.256428
4279, 1061, 1081, 1040, 1097, 0.247955, 0.252629, 0.243047, 0.256368
4280, 1062, 1081, 1040, 1097, 0.248131, 0.25257, 0.242991, 0.256308
4281, 1062, 1081, 1040, 1098, 0.248073, 0.252511, 0.242934, 0.256482
4282, 1062, 1081, 1040, 1099, 0.248015, 0.252452, 0.242877, 0.256656
4283, 1062, 1081, 1041, 1099, 0.247957, 0.252393, 0.243054, 0.256596
4284, 1063, 1081, 1041, 1099, 0.248133, 0.252334, 0.242997, 0.256536
4285, 1063, 1081, 1042, 1099, 0.248075, 0.252275, 0.243174, 0.256476
4286, 1063, 1082, 1042, 1099, 0.248017, 0.25245, 0.243117, 0.256416
4287, 1064, 1082, 1042, 1099, 0.248192, 0.252391, 0.24306, 0.256356
4288, 1065, 1082, 1042, 1099, 0.248368, 0.252332, 0.243004, 0.256297
4289, 1065, 1082, 1042, 1100, 0.24831, 0.252273, 0.242947, 0.25647
4290, 1065, 1082, 1042, 1101, 0.248252, 0.252214, 0.24289, 0.256643
4291, 1065, 1082, 1043, 1101, 0.248194, 0.252156, 0.243067, 0.256584
4292, 1065, 1083, 1043, 1101, 0.248136, 0.25233, 0.24301, 0.256524
4293, 1065, 1084, 1043, 1101, 0.248078, 0.252504, 0.242954, 0.256464
4294, 1065, 1084, 1043, 1102, 0.24802, 0.252445, 0.242897, 0.256637
4295, 1065, 1085, 1043, 1102, 0.247963, 0.252619, 0.242841, 0.256577
4296, 1065, 1085, 1043, 1103, 0.247905, 0.252561, 0.242784, 0.25675
4297, 1065, 1085, 1044, 1103, 0.247847, 0.252502, 0.24296, 0.256691
4298, 1066, 1085, 1044, 1103, 0.248022, 0.252443, 0.242904, 0.256631
4299, 1066, 1085, 1044, 1104, 0.247965, 0.252384, 0.242847, 0.256804
4300, 1067, 1085, 1044, 1104, 0.24814, 0.252326, 0.242791, 0.256744
4301, 1068, 1085, 1044, 1104, 0.248314, 0.252267, 0.242734, 0.256684
4302, 1068, 1086, 1044, 1104, 0.248257, 0.252441, 0.242678, 0.256625
4303, 1069, 1086, 1044, 1104, 0.248431, 0.252382, 0.242621, 0.256565
4304, 1069, 1087, 1044, 1104, 0.248374, 0.252556, 0.242565, 0.256506
4305, 1069, 1087, 1044, 1105, 0.248316, 0.252497, 0.242509, 0.256678
4306, 1069, 1087, 1045, 1105, 0.248258, 0.252438, 0.242685, 0.256619
4307, 1070, 1087, 1045, 1105, 0.248433, 0.25238, 0.242628, 0.256559
4308, 1070, 1087, 1046, 1105, 0.248375, 0.252321, 0.242804, 0.2565
4309, 1070, 1087, 1047, 1105, 0.248317, 0.252263, 0.24298, 0.25644
4310, 1070, 1088, 1047, 1105, 0.24826, 0.252436, 0.242923, 0.256381
4311, 1071, 1088, 1047, 1105, 0.248434, 0.252378, 0.242867, 0.256321
4312, 1071, 1089, 1047, 1105, 0.248377, 0.252551, 0.242811, 0.256262
4313, 1071, 1090, 1047, 1105, 0.248319, 0.252724, 0.242754, 0.256202
4314, 1071, 1091, 1047, 1105, 0.248261, 0.252898, 0.242698, 0.256143
4315, 1071, 1092, 1047, 1105, 0.248204, 0.253071, 0.242642, 0.256083
4316, 1071, 1093, 1047, 1105, 0.248146, 0.253244, 0.242586, 0.256024
4317, 1071, 1093, 1048, 1105, 0.248089, 0.253185, 0.242761, 0.255965
4318, 1071, 1093, 1049, 1105, 0.248031, 0.253126, 0.242937, 0.255906
4319, 1072, 1093, 1049, 1105, 0.248206, 0.253068, 0.24288, 0.255846
4320, 1072, 1093, 1050, 1105, 0.248148, 0.253009, 0.243056, 0.255787
4321, 1072, 1094, 1050, 1105, 0.248091, 0.253182, 0.242999, 0.255728
4322, 1072, 1095, 1050, 1105, 0.248033, 0.253355, 0.242943, 0.255669
4323, 1072, 1095, 1050, 1106, 0.247976, 0.253296, 0.242887, 0.255841
4324, 1072, 1096, 1050, 1106, 0.247919, 0.253469, 0.242831, 0.255782
4325, 1072, 1096, 1050, 1107, 0.247861, 0.25341, 0.242775, 0.255954
4326, 1072, 1097, 1050, 1107, 0.247804, 0.253583, 0.242718, 0.255895
4327, 1073, 1097, 1050, 1107, 0.247978, 0.253524, 0.242662, 0.255835
4328, 1073, 1097, 1051, 1107, 0.247921, 0.253466, 0.242837, 0.255776
4329, 1073, 1098, 1051, 1107, 0.247863, 0.253638, 0.242781, 0.255717
4330, 1073, 1098, 1051, 1108, 0.247806, 0.25358, 0.242725, 0.255889
4331, 1074, 1098, 1051, 1108, 0.24798, 0.253521, 0.242669, 0.25583
4332, 1074, 1099, 1051, 1108, 0.247922, 0.253693, 0.242613, 0.255771
4333, 1074, 1099, 1051, 1109, 0.247865, 0.253635, 0.242557, 0.255943
4334, 1074, 1099, 1051, 1110, 0.247808, 0.253576, 0.242501, 0.256114
4335, 1075, 1099, 1051, 1110, 0.247982, 0.253518, 0.242445, 0.256055
4336, 1075, 1099, 1051, 1111, 0.247924, 0.253459, 0.242389, 0.256227
4337, 1075, 1100, 1051, 1111, 0.247867, 0.253632, 0.242333, 0.256168
4338, 1075, 1100, 1051, 1112, 0.24781, 0.253573, 0.242278, 0.256339
4339, 1075, 1101, 1051, 1112, 0.247753, 0.253745, 0.242222, 0.25628
4340, 1075, 1101, 1051, 1113, 0.247696, 0.253687, 0.242166, 0.256452
4341, 1075, 1102, 1051, 1113, 0.247639, 0.253859, 0.24211, 0.256393
4342, 1075, 1103, 1051, 1113, 0.247582, 0.25403, 0.242054, 0.256333
4343, 1075, 1103, 1051, 1114, 0.247525, 0.253972, 0.241999, 0.256505
4344, 1076, 1103, 1051, 1114, 0.247698, 0.253913, 0.241943, 0.256446
4345, 1076, 1103, 1051, 1115, 0.247641, 0.253855, 0.241887, 0.256617
4346, 1076, 1103, 1052, 1115, 0.247584, 0.253797, 0.242062, 0.256558
4347, 1076, 1103, 1052, 1116, 0.247527, 0.253738, 0.242006, 0.256729
4348, 1076, 1103, 1052, 1117, 0.24747, 0.25368, 0.24195, 0.2569
4349, 1077, 1103, 1052, 1117, 0.247643, 0.253622, 0.241895, 0.256841
4350, 1077, 1103, 1053, 1117, 0.247586, 0.253563, 0.242069, 0.256782
4351, 1077, 1103, 1054, 1117, 0.247529, 0.253505, 0.242243, 0.256723
4352, 1077, 1103, 1054, 1118, 0.247472, 0.253447, 0.242188, 0.256893
4353, 1077, 1103, 1055, 1118, 0.247416, 0.253388, 0.242362, 0.256834
4354, 1077, 1104, 1055, 1118, 0.247359, 0.25356, 0.242306, 0.256775
4355, 1078, 1104, 1055, 1118, 0.247532, 0.253502, 0.24225, 0.256716
4356, 1079, 1104, 1055, 1118, 0.247704, 0.253444, 0.242195, 0.256657
4357, 1079, 1105, 1055, 1118, 0.247647, 0.253615, 0.242139, 0.256599
4358, 1079, 1106, 1055, 1118, 0.247591, 0.253786, 0.242084, 0.25654
4359, 1080, 1106, 1055, 1118, 0.247763, 0.253728, 0.242028, 0.256481
4360, 1081, 1106, 1055, 1118, 0.247936, 0.25367, 0.241972, 0.256422
4361, 1081, 1107, 1055, 1118, 0.247879, 0.253841, 0.241917, 0.256363
4362, 1081, 1107, 1055, 1119, 0.247822, 0.253783, 0.241862, 0.256534
4363, 1081, 1107, 1055, 1120, 0.247765, 0.253725, 0.241806, 0.256704
4364, 1081, 1107, 1055, 1121, 0.247709, 0.253666, 0.241751, 0.256874
4365, 1081, 1107, 1055, 1122, 0.247652, 0.253608, 0.241695, 0.257045
4366, 1081, 1107, 1056, 1122, 0.247595, 0.25355, 0.241869, 0.256986
4367, 1081, 1107, 1057, 1122, 0.247538, 0.253492, 0.242043, 0.256927
4368, 1081, 1107, 1058, 1122, 0.247482, 0.253434, 0.242216, 0.256868
4369, 1082, 1107, 1058, 1122, 0.247654, 0.253376, 0.242161, 0.256809
4370, 1082, 1107, 1058, 1123, 0.247597, 0.253318, 0.242105, 0.256979
4371, 1082, 1107, 1058, 1124, 0.247541, 0.25326, 0.24205, 0.257149
4372, 1082, 1107, 1058, 1125, 0.247484, 0.253202, 0.241995, 0.257319
4373, 1082, 1108, 1058, 1125, 0.247427, 0.253373, 0.241939, 0.25726
4374, 1082, 1108, 1059, 1125, 0.247371, 0.253315, 0.242112, 0.257202
4375, 1082, 1108, 1060, 1125, 0.247314, 0.253257, 0.242286, 0.257143
4376, 1082, 1109, 1060, 1125, 0.247258, 0.253428, 0.24223, 0.257084
4377, 1082, 1109, 1060, 1126, 0.247201, 0.25337, 0.242175, 0.257254
4378, 1082, 1109, 1060, 1127, 0.247145, 0.253312, 0.24212, 0.257423
4379, 1082, 1109, 1061, 1127, 0.247088, 0.253254, 0.242293, 0.257365
4380, 1082, 1109, 1061, 1128, 0.247032, 0.253196, 0.242237, 0.257534
4381, 1083, 1109, 1061, 1128, 0.247204, 0.253139, 0.242182, 0.257475
4382, 1083, 1110, 1061, 1128, 0.247147, 0.253309, 0.242127, 0.257417
4383, 1083, 1110, 1062, 1128, 0.247091, 0.253251, 0.2423, 0.257358
4384, 1083, 1110, 1062, 1129, 0.247035, 0.253193, 0.242245, 0.257527
4385, 1083, 1110, 1063, 1129, 0.246978, 0.253136, 0.242417, 0.257469
4386, 1083, 1110, 1064, 1129, 0.246922, 0.253078, 0.24259, 0.25741
4387, 1084, 1110, 1064, 1129, 0.247094, 0.25302, 0.242535, 0.257351
4388, 1084, 1110, 1065, 1129, 0.247037, 0.252963, 0.242707, 0.257293
4389, 1084, 1110, 1065, 1130, 0.246981, 0.252905, 0.242652, 0.257462
4390, 1084, 1111, 1065, 1130, 0.246925, 0.253075, 0.242597, 0.257403
4391, 1084, 1111, 1065, 1131, 0.246869, 0.253018, 0.242542, 0.257572
4392, 1084, 1112, 1065, 1131, 0.246812, 0.253188, 0.242486, 0.257514
4393, 1084, 1112, 1065, 1132, 0.246756, 0.25313, 0.242431, 0.257683
4394, 1084, 1113, 1065, 1132, 0.2467, 0.2533, 0.242376, 0.257624
4395, 1084, 1114, 1065, 1132, 0.246644, 0.25347, 0.242321, 0.257565
4396, 1084, 1114, 1065, 1133, 0.246588, 0.253412, 0.242266, 0.257734
4397, 1085, 1114, 1065, 1133, 0.246759, 0.253355, 0.242211, 0.257676
4398, 1085, 1115, 1065, 1133, 0.246703, 0.253524, 0.242156, 0.257617
4399, 1085, 1115, 1065, 1134, 0.246647, 0.253467, 0.2421, 0.257786
4400, 1086, 1115, 1065, 1134, 0.246818, 0.253409, 0.242045, 0.257727
4401, 1086, 1115, 1065, 1135, 0.246762, 0.253352, 0.24199, 0.257896
4402, 1086, 1115, 1065, 1136, 0.246706, 0.253294, 0.241935, 0.258065
4403, 1086, 1116, 1065, 1136, 0.24665, 0.253464, 0.241881, 0.258006
4404, 1086, 1116, 1066, 1136, 0.246594, 0.253406, 0.242053, 0.257947
4405, 1086, 1116, 1066, 1137, 0.246538, 0.253348, 0.241998, 0.258116
4406, 1086, 1117, 1066, 1137, 0.246482, 0.253518, 0.241943, 0.258057
4407, 1086, 1117, 1066, 1138, 0.246426, 0.25346, 0.241888, 0.258226
4408, 1086, 1118, 1066, 1138, 0.24637, 0.25363, 0.241833, 0.258167
4409, 1086, 1119, 1066, 1138, 0.246314, 0.253799, 0.241778, 0.258108
4410, 1086, 1120, 1066, 1138, 0.246259, 0.253968, 0.241723, 0.25805
4411, 1086, 1121, 1066, 1138, 0.246203, 0.254137, 0.241669, 0.257991
4412, 1086, 1121, 1066, 1139, 0.246147, 0.25408, 0.241614, 0.25816
4413, 1086, 1121, 1067, 1139, 0.246091, 0.254022, 0.241786, 0.258101
4414, 1086, 1121, 1068, 1139, 0.246035, 0.253965, 0.241957, 0.258043
4415, 1086, 1121, 1068, 1140, 0.24598, 0.253907, 0.241903, 0.258211
4416, 1087, 1121, 1068, 1140, 0.24615, 0.25385, 0.241848, 0.258152
4417, 1087, 1122, 1068, 1140, 0.246095, 0.254019, 0.241793, 0.258094
4418, 1088, 1122, 1068, 1140, 0.246265, 0.253961, 0.241738, 0.258035
4419, 1088, 1123, 1068, 1140, 0.24621, 0.25413, 0.241684, 0.257977
4420, 1088, 1123, 1069, 1140, 0.246154, 0.254072, 0.241855, 0.257919
4421, 1089, 1123, 1069, 1140, 0.246324, 0.254015, 0.2418, 0.25786
4422, 1089, 1123, 1070, 1140, 0.246269, 0.253957, 0.241972, 0.257802
4423, 1089, 1123, 1071, 1140, 0.246213, 0.2539, 0.242143, 0.257744
4424, 1089, 1123, 1071, 1141, 0.246157, 0.253843, 0.242089, 0.257911
4425, 1090, 1123, 1071, 1141, 0.246328, 0.253785, 0.242034, 0.257853
4426, 1090, 1123, 1072, 1141, 0.246272, 0.253728, 0.242205, 0.257795
4427, 1090, 1124, 1072, 1141, 0.246216, 0.253897, 0.24215, 0.257737
4428, 1090, 1125, 1072, 1141, 0.246161, 0.254065, 0.242096, 0.257678
4429, 1091, 1125, 1072, 1141, 0.246331, 0.254008, 0.242041, 0.25762
4430, 1091, 1125, 1072, 1142, 0.246275, 0.25395, 0.241986, 0.257788
4431, 1091, 1126, 1072, 1142, 0.24622, 0.254119, 0.241932, 0.25773
4432, 1091, 1126, 1073, 1142, 0.246164, 0.254061, 0.242103, 0.257671
4433, 1091, 1127, 1073, 1142, 0.246109, 0.25423, 0.242048, 0.257613
4434, 1092, 1127, 1073, 1142, 0.246279, 0.254172, 0.241994, 0.257555
4435, 1092, 1127, 1073, 1143, 0.246223, 0.254115, 0.241939, 0.257723
4436, 1093, 1127, 1073, 1143, 0.246393, 0.254058, 0.241885, 0.257665
4437, 1094, 1127, 1073, 1143, 0.246563, 0.254, 0.24183, 0.257606
4438, 1094, 1128, 1073, 1143, 0.246507, 0.254169, 0.241776, 0.257548
4439, 1095, 1128, 1073, 1143, 0.246677, 0.254111, 0.241721, 0.25749
4440, 1096, 1128, 1073, 1143, 0.246847, 0.254054, 0.241667, 0.257432
4441, 1096, 1129, 1073, 1143, 0.246791, 0.254222, 0.241612, 0.257374
4442, 1096, 1130, 1073, 1143, 0.246736, 0.25439, 0.241558, 0.257317
4443, 1096, 1130, 1073, 1144, 0.24668, 0.254333, 0.241503, 0.257484
4444, 1096, 1130, 1074, 1144, 0.246625, 0.254275, 0.241674, 0.257426
4445, 1096, 1130, 1074, 1145, 0.246569, 0.254218, 0.24162, 0.257593
4446, 1096, 1130, 1074, 1146, 0.246514, 0.254161, 0.241565, 0.25776
4447, 1097, 1130, 1074, 1146, 0.246683, 0.254104, 0.241511, 0.257702
4448, 1097, 1131, 1074, 1146, 0.246628, 0.254272, 0.241457, 0.257644
4449, 1097, 1131, 1074, 1147, 0.246572, 0.254214, 0.241403, 0.257811
4450, 1097, 1131, 1074, 1148, 0.246517, 0.254157, 0.241348, 0.257978
4451, 1098, 1131, 1074, 1148, 0.246686, 0.2541, 0.241294, 0.25792
4452, 1098, 1132, 1074, 1148, 0.246631, 0.254268, 0.24124, 0.257862
4453, 1098, 1132, 1075, 1148, 0.246575, 0.254211, 0.24141, 0.257804
4454, 1098, 1132, 1076, 1148, 0.24652, 0.254154, 0.241581, 0.257746
4455, 1099, 1132, 1076, 1148, 0.246689, 0.254097, 0.241526, 0.257688
4456, 1100, 1132, 1076, 1148, 0.246858, 0.254039, 0.241472, 0.25763
4457, 1100, 1133, 1076, 1148, 0.246803, 0.254207, 0.241418, 0.257572
4458, 1100, 1133, 1076, 1149, 0.246747, 0.25415, 0.241364, 0.257739
4459, 1100, 1133, 1076, 1150, 0.246692, 0.254093, 0.24131, 0.257905
4460, 1100, 1133, 1077, 1150, 0.246637, 0.254036, 0.24148, 0.257848
4461, 1100, 1133, 1078, 1150, 0.246581, 0.253979, 0.24165, 0.25779
4462, 1100, 1133, 1078, 1151, 0.246526, 0.253922, 0.241596, 0.257956
4463, 1100, 1133, 1079, 1151, 0.246471, 0.253865, 0.241766, 0.257898
4464, 1101, 1133, 1079, 1151, 0.24664, 0.253808, 0.241711, 0.257841
4465, 1101, 1134, 1079, 1151, 0.246585, 0.253975, 0.241657, 0.257783
4466, 1102, 1134, 1079, 1151, 0.246753, 0.253918, 0.241603, 0.257725
4467, 1102, 1134, 1079, 1152, 0.246698, 0.253862, 0.241549, 0.257891
4468, 1103, 1134, 1079, 1152, 0.246867, 0.253805, 0.241495, 0.257833
4469, 1103, 1134, 1079, 1153, 0.246811, 0.253748, 0.241441, 0.258
4470, 1104, 1134, 1079, 1153, 0.24698, 0.253691, 0.241387, 0.257942
4471, 1104, 1135, 1079, 1153, 0.246925, 0.253858, 0.241333, 0.257884
4472, 1104, 1135, 1079, 1154, 0.246869, 0.253801, 0.241279, 0.25805
4473, 1104, 1135, 1079, 1155, 0.246814, 0.253745, 0.241225, 0.258216
4474, 1104, 1136, 1079, 1155, 0.246759, 0.253911, 0.241171, 0.258158
4475, 1104, 1136, 1079, 1156, 0.246704, 0.253855, 0.241117, 0.258324
4476, 1105, 1136, 1079, 1156, 0.246872, 0.253798, 0.241063, 0.258266
4477, 1105, 1137, 1079, 1156, 0.246817, 0.253965, 0.24101, 0.258209
4478, 1105, 1137, 1079, 1157, 0.246762, 0.253908, 0.240956, 0.258374
4479, 1105, 1137, 1079, 1158, 0.246707, 0.253851, 0.240902, 0.25854
4480, 1105, 1138, 1079, 1158, 0.246652, 0.254018, 0.240848, 0.258482
4481, 1105, 1138, 1080, 1158, 0.246597, 0.253961, 0.241018, 0.258424
4482, 1105, 1139, 1080, 1158, 0.246542, 0.254128, 0.240964, 0.258367
4483, 1105, 1140, 1080, 1158, 0.246487, 0.254294, 0.24091, 0.258309
4484, 1106, 1140, 1080, 1158, 0.246655, 0.254237, 0.240856, 0.258252
4485, 1106, 1140, 1081, 1158, 0.2466, 0.254181, 0.241026, 0.258194
4486, 1107, 1140, 1081, 1158, 0.246768, 0.254124, 0.240972, 0.258136
4487, 1108, 1140, 1081, 1158, 0.246936, 0.254067, 0.240918, 0.258079
4488, 1108, 1141, 1081, 1158, 0.246881, 0.254234, 0.240865, 0.258021
4489, 1109, 1141, 1081, 1158, 0.247048, 0.254177, 0.240811, 0.257964
4490, 1109, 1142, 1081, 1158, 0.246993, 0.254343, 0.240757, 0.257906
4491, 1110, 1142, 1081, 1158, 0.247161, 0.254286, 0.240704, 0.257849
4492, 1111, 1142, 1081, 1158, 0.247329, 0.25423, 0.24065, 0.257792
4493, 1112, 1142, 1081, 1158, 0.247496, 0.254173, 0.240596, 0.257734
4494, 1112, 1142, 1082, 1158, 0.247441, 0.254117, 0.240765, 0.257677
4495, 1113, 1142, 1082, 1158, 0.247608, 0.25406, 0.240712, 0.25762
4496, 1113, 1142, 1082, 1159, 0.247553, 0.254004, 0.240658, 0.257785
4497, 1113, 1143, 1082, 1159, 0.247498, 0.254169, 0.240605, 0.257727
4498, 1113, 1143, 1083, 1159, 0.247443, 0.254113, 0.240774, 0.25767
4499, 1113, 1143, 1083, 1160, 0.247388, 0.254056, 0.24072, 0.257835
4500, 1113, 1143, 1083, 1161, 0.247333, 0.254, 0.240667, 0.258
4501, 1113, 1143, 1084, 1161, 0.247278, 0.253944, 0.240835, 0.257943
4502, 1114, 1143, 1084, 1161, 0.247446, 0.253887, 0.240782, 0.257885
4503, 1114, 1144, 1084, 1161, 0.247391, 0.254053, 0.240728, 0.257828
4504, 1114, 1145, 1084, 1161, 0.247336, 0.254218, 0.240675, 0.257771
4505, 1114, 1146, 1084, 1161, 0.247281, 0.254384, 0.240622, 0.257714
4506, 1114, 1147, 1084, 1161, 0.247226, 0.254549, 0.240568, 0.257656
4507, 1114, 1147, 1085, 1161, 0.247171, 0.254493, 0.240737, 0.257599
4508, 1114, 1147, 1086, 1161, 0.247116, 0.254437, 0.240905, 0.257542
4509, 1114, 1148, 1086, 1161, 0.247061, 0.254602, 0.240852, 0.257485
4510, 1114, 1148, 1086, 1162, 0.247007, 0.254545, 0.240798, 0.25765
4511, 1114, 1148, 1087, 1162, 0.246952, 0.254489, 0.240967, 0.257593
4512, 1114, 1148, 1087, 1163, 0.246897, 0.254433, 0.240913, 0.257757
4513, 1115, 1148, 1087, 1163, 0.247064, 0.254376, 0.24086, 0.2577
4514, 1115, 1148, 1088, 1163, 0.247009, 0.25432, 0.241028, 0.257643
4515, 1115, 1148, 1089, 1163, 0.246955, 0.254264, 0.241196, 0.257586
4516, 1115, 1148, 1090, 1163, 0.2469, 0.254207, 0.241364, 0.257529
4517, 1115, 1149, 1090, 1163, 0.246845, 0.254372, 0.241311, 0.257472
4518, 1115, 1149, 1090, 1164, 0.246791, 0.254316, 0.241257, 0.257636
4519, 1115, 1149, 1090, 1165, 0.246736, 0.25426, 0.241204, 0.2578
4520, 1115, 1150, 1090, 1165, 0.246681, 0.254425, 0.24115, 0.257743
4521, 1116, 1150, 1090, 1165, 0.246848, 0.254369, 0.241097, 0.257686
4522, 1116, 1150, 1091, 1165, 0.246793, 0.254312, 0.241265, 0.257629
4523, 1116, 1150, 1091, 1166, 0.246739, 0.254256, 0.241212, 0.257793
4524, 1116, 1150, 1092, 1166, 0.246684, 0.2542, 0.241379, 0.257737
4525, 1116, 1150, 1092, 1167, 0.24663, 0.254144, 0.241326, 0.257901
4526, 1116, 1150, 1093, 1167, 0.246575, 0.254087, 0.241494, 0.257844
4527, 1116, 1150, 1094, 1167, 0.246521, 0.254031, 0.241661, 0.257787
4528, 1117, 1150, 1094, 1167, 0.246687, 0.253975, 0.241608, 0.25773
4529, 1117, 1150, 1094, 1168, 0.246633, 0.253919, 0.241554, 0.257894
4530, 1118, 1150, 1094, 1168, 0.246799, 0.253863, 0.241501, 0.257837
4531, 1118, 1150, 1095, 1168, 0.246745, 0.253807, 0.241669, 0.25778
4532, 1118, 1150, 1096, 1168, 0.24669, 0.253751, 0.241836, 0.257723
4533, 1118, 1150, 1096, 1169, 0.246636, 0.253695, 0.241782, 0.257887
4534, 1118, 1150, 1096, 1170, 0.246581, 0.253639, 0.241729, 0.25805
4535, 1118, 1150, 1097, 1170, 0.246527, 0.253583, 0.241896, 0.257993
4536, 1118, 1150, 1097, 1171, 0.246473, 0.253527, 0.241843, 0.258157
4537, 1118, 1150, 1098, 1171, 0.246418, 0.253471, 0.24201, 0.2581
4538, 1118, 1151, 1098, 1171, 0.246364, 0.253636, 0.241957, 0.258043
4539, 1118, 1151, 1099, 1171, 0.24631, 0.25358, 0.242124, 0.257986
4540, 1119, 1151, 1099, 1171, 0.246476, 0.253524, 0.24207, 0.25793
4541, 1119, 1151, 1100, 1171, 0.246421, 0.253468, 0.242237, 0.257873
4542, 1120, 1151, 1100, 1171, 0.246587, 0.253413, 0.242184, 0.257816
4543, 1120, 1151, 1100, 1172, 0.246533, 0.253357, 0.242131, 0.257979
4544, 1121, 1151, 1100, 1172, 0.246699, 0.253301, 0.242077, 0.257923
4545, 1122, 1151, 1100, 1172, 0.246865, 0.253245, 0.242024, 0.257866
4546, 1122, 1151, 1101, 1172, 0.24681, 0.25319, 0.242191, 0.257809
4547, 1122, 1152, 1101, 1172, 0.246756, 0.253354, 0.242138, 0.257752
4548, 1122, 1152, 1101, 1173, 0.246702, 0.253298, 0.242084, 0.257916
4549, 1122, 1152, 1102, 1173, 0.246648, 0.253242, 0.242251, 0.257859
4550, 1122, 1152, 1103, 1173, 0.246593, 0.253187, 0.242418, 0.257802
4551, 1122, 1153, 1103, 1173, 0.246539, 0.253351, 0.242364, 0.257746
4552, 1122, 1154, 1103, 1173, 0.246485, 0.253515, 0.242311, 0.257689
4553, 1122, 1154, 1104, 1173, 0.246431, 0.253459, 0.242477, 0.257632
4554, 1123, 1154, 1104, 1173, 0.246596, 0.253404, 0.242424, 0.257576
4555, 1123, 1155, 1104, 1173, 0.246542, 0.253568, 0.242371, 0.257519
4556, 1123, 1155, 1105, 1173, 0.246488, 0.253512, 0.242537, 0.257463
4557, 1123, 1156, 1105, 1173, 0.246434, 0.253676, 0.242484, 0.257406
4558, 1123, 1156, 1106, 1173, 0.24638, 0.25362, 0.24265, 0.25735
4559, 1123, 1156, 1107, 1173, 0.246326, 0.253564, 0.242816, 0.257293
4560, 1123, 1156, 1107, 1174, 0.246272, 0.253509, 0.242763, 0.257456
4561, 1123, 1156, 1107, 1175, 0.246218, 0.253453, 0.24271, 0.257619
4562, 1123, 1157, 1107, 1175, 0.246164, 0.253617, 0.242657, 0.257562
4563, 1123, 1158, 1107, 1175, 0.24611, 0.25378, 0.242604, 0.257506
4564, 1123, 1159, 1107, 1175, 0.246056, 0.253944, 0.24255, 0.25745
4565, 1123, 1159, 1108, 1175, 0.246002, 0.253888, 0.242716, 0.257393
4566, 1124, 1159, 1108, 1175, 0.246167, 0.253833, 0.242663, 0.257337
4567, 1124, 1159, 1109, 1175, 0.246113, 0.253777, 0.242829, 0.25728
4568, 1125, 1159, 1109, 1175, 0.246278, 0.253722, 0.242776, 0.257224
4569, 1126, 1159, 1109, 1175, 0.246443, 0.253666, 0.242723, 0.257168
4570, 1126, 1159, 1110, 1175, 0.246389, 0.253611, 0.242888, 0.257112
4571, 1126, 1159, 1110, 1176, 0.246336, 0.253555, 0.242835, 0.257274
4572, 1126, 1159, 1110, 1177, 0.246282, 0.2535, 0.242782, 0.257437
